shuffled_lender_id,treatment_id,join,join_rec,opened,amt_diff_1d,amt_diff_7d,amt_diff_30d
620,1,0,0,0,0.0,0.0,50.0
621,7,0,0,0,0.0,0.0,0.0
622,3,0,0,0,0.0,0.0,0.0
623,8,0,0,0,0.0,0.0,0.0
624,8,0,0,0,0.0,0.0,0.0
625,3,0,0,0,0.0,0.0,0.0
626,6,0,0,1,0.0,0.0,0.0
627,5,0,0,1,0.0,150.0,150.0
628,4,0,0,0,0.0,0.0,-125.0
629,2,0,0,1,0.0,0.0,0.0
630,7,0,0,0,0.0,0.0,0.0
631,2,0,0,1,0.0,0.0,0.0
632,3,0,0,0,0.0,0.0,0.0
633,1,0,0,0,0.0,0.0,0.0
634,5,0,0,0,0.0,0.0,0.0
635,8,0,0,0,0.0,0.0,0.0
636,7,0,0,1,0.0,0.0,-25.0
637,3,0,0,0,0.0,0.0,0.0
638,2,0,0,0,0.0,0.0,0.0
639,7,0,0,0,0.0,0.0,-50.0
640,7,0,0,0,0.0,0.0,-25.0
641,7,0,0,0,0.0,0.0,0.0
642,3,0,0,0,0.0,50.0,50.0
643,8,0,0,0,0.0,-25.0,-25.0
644,8,0,0,0,0.0,0.0,50.0
645,8,0,0,1,0.0,0.0,0.0
646,4,0,0,0,0.0,0.0,0.0
647,4,0,0,0,0.0,-75.0,-25.0
648,4,0,0,1,0.0,0.0,0.0
649,7,0,0,0,0.0,0.0,0.0
650,3,0,0,1,0.0,-25.0,-50.0
651,5,0,0,0,0.0,0.0,0.0
652,6,0,0,0,0.0,0.0,0.0
653,1,0,0,0,0.0,0.0,0.0
654,3,0,0,0,0.0,0.0,-75.0
655,6,0,0,0,0.0,0.0,0.0
656,1,0,0,0,0.0,0.0,25.0
657,8,0,0,1,0.0,0.0,0.0
658,5,0,0,1,0.0,0.0,0.0
659,6,0,0,0,0.0,0.0,0.0
660,4,0,0,0,0.0,0.0,0.0
661,5,0,0,0,0.0,0.0,0.0
662,7,0,0,0,0.0,0.0,0.0
663,7,0,0,0,0.0,0.0,0.0
664,3,0,0,0,0.0,0.0,0.0
665,4,0,0,0,0.0,0.0,0.0
666,2,0,0,0,0.0,0.0,0.0
667,2,0,0,0,0.0,0.0,0.0
668,6,0,0,1,0.0,-50.0,-25.0
669,2,0,0,1,0.0,0.0,0.0
670,3,0,0,1,0.0,0.0,75.0
671,4,0,0,1,0.0,0.0,100.0
672,8,0,0,0,0.0,0.0,0.0
673,1,0,0,0,0.0,0.0,0.0
674,6,0,0,0,0.0,0.0,0.0
675,3,0,0,1,0.0,-50.0,-100.0
676,7,0,0,0,0.0,0.0,0.0
677,7,0,0,0,0.0,0.0,0.0
678,1,0,0,0,0.0,0.0,0.0
679,8,0,0,0,0.0,0.0,0.0
680,1,0,0,0,0.0,0.0,0.0
681,2,0,0,0,0.0,0.0,-25.0
682,4,0,0,0,0.0,0.0,0.0
683,8,0,0,0,0.0,0.0,0.0
684,2,0,0,0,0.0,0.0,0.0
685,6,0,0,0,0.0,-25.0,-25.0
686,2,0,0,1,0.0,0.0,0.0
687,1,0,0,0,0.0,0.0,0.0
688,7,0,0,0,0.0,0.0,0.0
689,6,0,0,0,0.0,0.0,0.0
690,5,0,0,1,0.0,-25.0,0.0
691,3,0,0,0,0.0,-25.0,-25.0
692,4,0,0,0,0.0,0.0,0.0
693,8,0,0,1,0.0,0.0,50.0
694,3,0,0,0,0.0,0.0,125.0
695,2,0,0,0,0.0,0.0,50.0
696,5,0,0,0,0.0,0.0,25.0
697,5,0,0,0,0.0,-25.0,-25.0
698,6,0,0,0,0.0,0.0,25.0
699,5,0,0,0,0.0,0.0,50.0
700,8,0,0,1,0.0,0.0,0.0
701,1,0,0,0,0.0,0.0,25.0
702,8,0,0,0,0.0,0.0,0.0
703,4,0,0,0,0.0,0.0,0.0
704,5,0,0,0,0.0,0.0,0.0
705,5,0,0,0,0.0,0.0,0.0
706,3,0,0,1,0.0,0.0,0.0
707,8,0,0,0,0.0,0.0,-50.0
708,2,0,0,0,0.0,0.0,0.0
709,5,0,0,0,0.0,0.0,0.0
710,5,0,0,0,0.0,0.0,0.0
711,2,0,0,0,0.0,0.0,-50.0
712,2,0,0,1,0.0,0.0,50.0
713,4,0,0,0,0.0,0.0,0.0
714,7,0,0,0,0.0,0.0,50.0
715,5,0,0,0,0.0,0.0,0.0
716,2,0,0,1,0.0,0.0,0.0
717,7,0,0,0,0.0,0.0,0.0
718,5,0,0,1,0.0,0.0,-100.0
719,4,0,0,1,0.0,0.0,125.0
720,4,0,0,1,0.0,0.0,25.0
721,2,0,0,1,0.0,0.0,-75.0
722,2,0,0,1,0.0,0.0,0.0
723,1,0,0,0,0.0,0.0,0.0
724,7,0,0,0,0.0,0.0,0.0
725,6,0,0,0,0.0,0.0,0.0
726,2,0,0,0,0.0,0.0,0.0
727,3,0,0,0,0.0,0.0,0.0
728,1,0,0,0,0.0,0.0,0.0
729,4,0,0,0,0.0,0.0,0.0
730,7,0,0,0,0.0,-25.0,-25.0
731,1,0,0,0,0.0,0.0,0.0
732,5,0,0,1,0.0,25.0,25.0
733,3,0,0,0,0.0,0.0,0.0
734,5,0,0,0,0.0,0.0,0.0
735,8,0,0,1,0.0,0.0,0.0
736,4,0,0,0,0.0,0.0,0.0
737,8,0,0,1,0.0,0.0,0.0
738,2,0,0,1,0.0,0.0,0.0
739,6,0,0,0,0.0,-75.0,-25.0
740,8,0,0,0,0.0,0.0,175.0
741,3,0,0,0,0.0,0.0,0.0
742,2,0,0,0,0.0,0.0,0.0
743,4,0,0,0,0.0,0.0,0.0
744,8,0,0,1,0.0,-25.0,-25.0
745,6,0,0,0,0.0,0.0,0.0
746,7,0,0,1,0.0,0.0,0.0
747,5,0,0,0,0.0,0.0,0.0
748,3,0,0,1,0.0,0.0,0.0
749,4,0,0,0,0.0,0.0,0.0
750,7,0,0,1,0.0,0.0,0.0
751,2,0,0,1,0.0,0.0,-100.0
752,1,0,0,0,0.0,0.0,0.0
753,8,0,0,0,0.0,0.0,0.0
754,3,0,0,1,0.0,0.0,25.0
755,4,0,0,0,0.0,0.0,125.0
756,7,0,0,0,0.0,0.0,0.0
757,1,0,0,0,-25.0,-25.0,-25.0
758,3,0,0,0,0.0,25.0,25.0
759,1,0,0,0,-25.0,-25.0,-25.0
760,6,0,0,1,0.0,-100.0,-100.0
761,4,0,0,0,0.0,0.0,0.0
762,8,0,0,0,0.0,0.0,0.0
763,8,0,0,0,0.0,0.0,0.0
764,2,0,0,1,0.0,0.0,-25.0
765,1,0,0,0,0.0,0.0,0.0
766,1,0,0,0,0.0,0.0,0.0
767,5,0,0,0,0.0,0.0,0.0
768,4,0,0,1,0.0,0.0,25.0
769,8,0,0,0,0.0,-25.0,-25.0
770,2,0,0,0,0.0,0.0,0.0
771,8,0,0,1,0.0,0.0,25.0
772,5,0,0,1,0.0,0.0,0.0
773,4,0,0,1,0.0,-50.0,-75.0
774,6,0,0,1,0.0,0.0,0.0
775,7,0,0,1,0.0,75.0,75.0
776,1,0,0,0,0.0,0.0,0.0
777,2,0,0,1,0.0,0.0,0.0
778,4,0,0,0,0.0,0.0,-175.0
779,5,0,0,0,0.0,0.0,0.0
780,7,0,0,0,0.0,0.0,100.0
781,8,0,0,1,0.0,0.0,0.0
782,6,0,0,1,0.0,0.0,0.0
783,7,0,0,1,0.0,0.0,0.0
784,5,0,0,0,0.0,0.0,0.0
785,7,0,0,1,0.0,0.0,-250.0
786,7,0,0,1,0.0,0.0,50.0
787,6,0,0,0,0.0,0.0,25.0
788,8,0,0,1,0.0,-50.0,-100.0
789,1,0,0,0,0.0,-25.0,0.0
790,1,0,0,0,0.0,-25.0,-125.0
791,1,0,0,0,0.0,0.0,25.0
792,1,0,0,0,50.0,50.0,0.0
793,8,0,0,0,0.0,0.0,-50.0
794,8,0,0,0,0.0,0.0,0.0
795,6,0,0,0,0.0,0.0,-25.0
796,7,0,0,1,0.0,0.0,25.0
797,6,0,0,1,0.0,0.0,0.0
798,6,0,0,1,0.0,0.0,0.0
799,6,0,0,1,0.0,0.0,0.0
800,8,0,0,1,0.0,0.0,0.0
801,6,0,0,0,0.0,0.0,0.0
802,8,0,0,1,0.0,0.0,0.0
803,4,0,0,1,0.0,0.0,0.0
804,1,0,0,0,0.0,0.0,0.0
805,1,0,0,0,0.0,0.0,0.0
806,7,0,0,0,0.0,0.0,-50.0
807,4,0,0,1,0.0,0.0,-50.0
808,7,0,0,1,0.0,0.0,0.0
809,3,0,0,1,0.0,0.0,-50.0
810,3,0,0,0,0.0,0.0,0.0
811,7,0,0,0,0.0,0.0,0.0
812,3,0,0,0,0.0,0.0,25.0
813,2,0,0,0,0.0,-25.0,-25.0
814,4,0,0,1,0.0,0.0,0.0
815,1,0,0,0,0.0,0.0,0.0
816,3,0,0,1,0.0,0.0,-25.0
817,8,0,0,1,0.0,0.0,0.0
818,5,0,0,0,0.0,-25.0,-25.0
819,3,0,0,0,0.0,0.0,0.0
820,8,0,0,0,0.0,0.0,0.0
821,1,0,0,0,0.0,0.0,0.0
822,5,0,0,0,0.0,0.0,0.0
823,5,0,0,0,0.0,0.0,0.0
824,2,0,0,1,0.0,0.0,100.0
825,2,1,0,1,0.0,0.0,25.0
826,8,0,0,0,0.0,0.0,0.0
827,6,0,0,0,0.0,0.0,0.0
828,6,0,0,0,0.0,0.0,0.0
829,7,0,0,1,-50.0,-50.0,-50.0
830,1,0,0,0,0.0,0.0,0.0
831,1,0,0,0,0.0,0.0,0.0
832,2,0,0,0,0.0,0.0,0.0
833,6,0,0,0,0.0,0.0,0.0
834,1,0,0,0,0.0,0.0,0.0
835,2,0,0,1,0.0,0.0,0.0
836,7,0,0,0,0.0,0.0,0.0
837,3,0,0,1,0.0,0.0,0.0
838,7,0,0,0,0.0,0.0,-200.0
839,1,0,0,0,0.0,-50.0,0.0
840,1,0,0,0,0.0,0.0,0.0
841,5,0,0,0,0.0,-100.0,-25.0
842,4,0,0,0,0.0,0.0,0.0
843,1,0,0,0,0.0,0.0,-50.0
844,4,0,0,1,0.0,0.0,0.0
845,3,0,0,0,0.0,0.0,0.0
846,4,0,0,1,0.0,0.0,0.0
847,4,0,0,1,0.0,0.0,0.0
848,1,0,0,0,0.0,0.0,-25.0
849,5,0,0,1,0.0,0.0,0.0
850,8,0,0,0,0.0,0.0,50.0
851,4,0,0,0,0.0,0.0,0.0
852,3,0,0,1,0.0,0.0,-25.0
853,1,0,0,0,0.0,0.0,0.0
854,2,0,0,1,0.0,0.0,0.0
855,6,0,0,0,0.0,0.0,0.0
856,7,0,0,0,0.0,0.0,75.0
857,4,0,0,0,0.0,0.0,0.0
858,3,0,0,0,0.0,0.0,200.0
859,8,0,0,0,0.0,0.0,0.0
860,5,0,0,0,0.0,0.0,-175.0
861,1,0,0,0,0.0,0.0,0.0
862,8,0,0,1,0.0,0.0,0.0
863,6,0,0,0,0.0,0.0,0.0
864,8,0,0,1,0.0,0.0,0.0
865,6,0,0,0,0.0,-75.0,125.0
866,8,0,0,0,0.0,0.0,-25.0
867,2,0,0,0,0.0,0.0,0.0
868,7,0,0,1,0.0,0.0,0.0
869,7,0,0,0,0.0,0.0,0.0
870,2,0,0,0,0.0,0.0,0.0
871,8,0,0,0,0.0,0.0,0.0
872,5,0,0,0,0.0,0.0,100.0
873,1,0,0,0,0.0,0.0,0.0
874,3,0,0,0,0.0,0.0,0.0
875,1,0,0,0,0.0,0.0,300.0
876,8,0,0,1,0.0,-25.0,0.0
877,1,0,0,0,0.0,0.0,0.0
878,5,0,0,1,0.0,0.0,0.0
879,8,0,0,1,0.0,0.0,0.0
880,5,0,0,0,0.0,0.0,0.0
881,3,0,0,0,0.0,-50.0,25.0
882,7,0,0,0,0.0,-25.0,25.0
883,6,0,0,0,0.0,0.0,0.0
884,3,0,0,0,0.0,0.0,-25.0
885,5,0,0,0,0.0,0.0,0.0
886,4,0,0,0,0.0,0.0,0.0
887,5,0,0,1,0.0,-25.0,50.0
888,1,0,0,0,0.0,0.0,0.0
889,3,0,0,0,0.0,0.0,0.0
890,5,0,0,1,-50.0,-50.0,-50.0
891,5,0,0,1,0.0,0.0,0.0
892,2,0,0,0,0.0,0.0,0.0
893,3,0,0,0,0.0,0.0,0.0
894,7,0,0,1,0.0,0.0,0.0
895,2,0,0,0,0.0,0.0,0.0
896,7,0,0,1,0.0,0.0,0.0
897,1,0,0,0,0.0,0.0,0.0
898,6,0,0,0,0.0,0.0,25.0
899,3,0,0,1,0.0,0.0,0.0
900,5,0,0,0,0.0,0.0,0.0
901,1,0,0,0,0.0,0.0,-25.0
902,5,0,0,1,0.0,0.0,0.0
903,4,0,0,1,0.0,0.0,0.0
904,4,0,0,0,0.0,0.0,0.0
905,4,0,0,0,0.0,0.0,0.0
906,1,0,0,0,0.0,0.0,0.0
907,6,0,0,0,0.0,0.0,25.0
908,5,0,0,0,0.0,0.0,-75.0
909,8,0,0,1,0.0,0.0,-50.0
910,6,0,0,1,0.0,0.0,-25.0
911,2,0,0,0,0.0,0.0,0.0
912,2,0,0,0,0.0,0.0,0.0
913,5,0,0,0,0.0,-25.0,-25.0
914,5,0,0,0,0.0,0.0,-25.0
915,6,0,0,0,0.0,0.0,-25.0
916,6,0,0,1,0.0,0.0,-25.0
917,6,0,0,0,0.0,0.0,25.0
918,7,0,0,1,0.0,0.0,0.0
919,4,0,0,0,0.0,0.0,0.0
920,2,0,0,1,0.0,0.0,-25.0
921,7,0,0,1,0.0,0.0,0.0
922,6,0,0,0,0.0,-25.0,-25.0
923,2,0,0,1,0.0,0.0,0.0
924,5,0,0,0,0.0,0.0,-25.0
925,5,0,0,0,0.0,0.0,0.0
926,2,0,0,1,0.0,0.0,0.0
927,5,0,0,0,0.0,0.0,0.0
928,2,0,0,0,0.0,-50.0,-50.0
929,5,0,0,0,0.0,0.0,0.0
930,7,0,0,1,0.0,0.0,25.0
931,7,0,0,1,0.0,0.0,0.0
932,3,0,0,0,0.0,0.0,-25.0
933,5,0,0,0,0.0,0.0,0.0
934,2,0,0,1,0.0,-50.0,-50.0
935,8,0,0,0,0.0,0.0,0.0
936,6,0,0,0,0.0,0.0,0.0
937,7,0,0,0,0.0,0.0,25.0
938,6,0,0,0,0.0,0.0,0.0
939,2,0,0,0,0.0,0.0,650.0
940,6,0,0,1,0.0,0.0,0.0
941,6,0,0,0,0.0,0.0,0.0
942,3,0,0,0,0.0,0.0,0.0
943,8,0,0,1,0.0,0.0,0.0
944,6,0,0,1,0.0,-25.0,-25.0
945,2,0,0,1,0.0,0.0,-75.0
946,5,0,0,0,0.0,0.0,0.0
947,4,0,0,0,0.0,0.0,0.0
948,5,0,0,0,0.0,0.0,125.0
949,4,0,0,1,0.0,0.0,100.0
950,2,0,0,0,0.0,0.0,0.0
951,3,0,0,0,0.0,0.0,0.0
952,7,0,0,0,0.0,0.0,0.0
953,1,0,0,0,0.0,0.0,0.0
954,8,0,0,1,0.0,0.0,0.0
955,4,0,0,0,0.0,0.0,0.0
956,7,0,0,1,0.0,0.0,0.0
957,4,0,0,1,0.0,-25.0,125.0
958,3,0,0,0,0.0,0.0,-50.0
959,8,0,0,0,0.0,0.0,0.0
960,6,0,0,0,0.0,0.0,0.0
961,3,1,1,1,0.0,0.0,25.0
962,8,0,0,1,0.0,0.0,0.0
963,7,0,0,1,0.0,0.0,0.0
964,5,0,0,0,0.0,0.0,0.0
965,2,0,0,0,0.0,0.0,-25.0
966,6,0,0,1,0.0,0.0,50.0
967,2,0,0,1,0.0,0.0,0.0
968,3,0,0,0,0.0,0.0,25.0
969,6,0,0,0,0.0,0.0,0.0
970,4,0,0,0,0.0,0.0,0.0
971,8,0,0,1,-25.0,-375.0,-50.0
972,4,0,0,1,0.0,0.0,0.0
973,1,0,0,0,25.0,25.0,0.0
974,3,0,0,0,0.0,-25.0,-25.0
975,3,0,0,0,0.0,0.0,25.0
976,2,0,0,0,0.0,0.0,0.0
977,4,0,0,1,0.0,0.0,-25.0
978,4,0,0,1,0.0,0.0,0.0
979,7,0,0,0,0.0,0.0,50.0
980,8,0,0,0,0.0,-25.0,-25.0
981,8,0,0,1,0.0,0.0,0.0
982,6,0,0,0,0.0,0.0,0.0
983,6,0,0,0,0.0,0.0,0.0
984,5,0,0,0,0.0,0.0,0.0
985,8,0,0,1,0.0,0.0,-25.0
986,3,0,0,1,0.0,0.0,25.0
987,8,0,0,0,0.0,0.0,0.0
988,4,0,0,1,0.0,-25.0,50.0
989,6,0,0,0,0.0,100.0,100.0
990,7,0,0,1,0.0,0.0,0.0
991,3,0,0,0,0.0,0.0,0.0
992,1,0,0,0,0.0,0.0,25.0
993,2,0,0,1,0.0,0.0,-75.0
994,7,0,0,1,0.0,0.0,-1650.0
995,1,1,0,0,0.0,0.0,0.0
996,5,0,0,0,0.0,0.0,0.0
997,7,0,0,0,0.0,0.0,0.0
998,3,0,0,0,0.0,0.0,25.0
999,1,0,0,0,0.0,0.0,0.0
1000,8,0,0,0,0.0,0.0,0.0
1001,3,0,0,0,0.0,0.0,0.0
1002,3,0,0,0,0.0,0.0,-50.0
1003,7,0,0,1,0.0,0.0,0.0
1004,1,0,0,0,0.0,0.0,-50.0
1005,8,0,0,1,0.0,0.0,-25.0
1006,4,0,0,0,0.0,0.0,0.0
1007,8,0,0,0,0.0,0.0,0.0
1008,5,0,0,0,0.0,0.0,0.0
1009,2,0,0,0,0.0,25.0,0.0
1010,7,0,0,1,0.0,0.0,-75.0
1011,4,0,0,1,0.0,0.0,25.0
1012,1,0,0,0,0.0,0.0,25.0
1013,7,0,0,1,0.0,0.0,0.0
1014,5,0,0,1,0.0,0.0,0.0
1015,6,0,0,1,0.0,0.0,-275.0
1016,7,0,0,0,0.0,0.0,0.0
1017,8,0,0,1,0.0,0.0,0.0
1018,1,0,0,0,-25.0,-25.0,-25.0
1019,4,0,0,1,0.0,0.0,0.0
1020,6,0,0,0,0.0,0.0,0.0
1021,1,0,0,0,0.0,0.0,-50.0
1022,2,0,0,0,0.0,-25.0,-25.0
1023,2,1,0,0,0.0,-50.0,0.0
1024,6,0,0,1,0.0,0.0,-25.0
1025,7,0,0,1,0.0,0.0,-25.0
1026,6,0,0,1,0.0,0.0,0.0
1027,4,0,0,1,0.0,0.0,0.0
1028,3,0,0,0,0.0,0.0,0.0
1029,8,0,0,0,0.0,0.0,-250.0
1030,3,0,0,1,0.0,0.0,25.0
1031,4,0,0,0,0.0,0.0,25.0
1032,1,0,0,0,0.0,0.0,0.0
1033,1,0,0,0,0.0,0.0,0.0
1034,7,1,0,1,0.0,0.0,0.0
1035,8,0,0,1,0.0,0.0,0.0
1036,2,0,0,1,0.0,-50.0,-100.0
1037,6,0,0,0,0.0,0.0,125.0
1038,6,0,0,1,0.0,0.0,25.0
1039,6,0,0,1,0.0,-25.0,-50.0
1040,7,0,0,1,0.0,0.0,0.0
1041,1,0,0,0,0.0,0.0,0.0
1042,2,0,0,1,0.0,0.0,50.0
1043,1,0,0,0,0.0,50.0,75.0
1044,2,0,0,1,0.0,0.0,0.0
1045,1,0,0,0,0.0,0.0,0.0
1046,2,0,0,0,0.0,0.0,0.0
1047,6,0,0,1,0.0,0.0,0.0
1048,7,0,0,0,0.0,-25.0,-25.0
1049,5,0,0,1,0.0,0.0,-25.0
1050,3,0,0,0,0.0,-50.0,-50.0
1051,1,0,0,0,-75.0,-75.0,-275.0
1052,7,0,0,1,0.0,0.0,-25.0
1053,4,0,0,1,0.0,0.0,0.0
1054,6,0,0,1,0.0,0.0,0.0
1055,4,0,0,0,0.0,0.0,0.0
1056,2,0,0,1,0.0,0.0,0.0
1057,5,0,0,0,0.0,0.0,0.0
1058,1,0,0,0,0.0,-25.0,0.0
1059,1,0,0,0,0.0,0.0,0.0
1060,5,0,0,1,0.0,0.0,0.0
1061,8,0,0,0,0.0,0.0,0.0
1062,7,0,0,0,0.0,0.0,0.0
1063,8,0,0,0,0.0,0.0,0.0
1064,7,0,0,0,0.0,-25.0,25.0
1065,1,0,0,0,0.0,0.0,0.0
1066,6,0,0,0,0.0,0.0,0.0
1067,2,0,0,0,0.0,0.0,-25.0
1068,1,0,0,0,0.0,-25.0,-25.0
1069,3,0,0,0,0.0,0.0,25.0
1070,7,0,0,0,0.0,0.0,0.0
1071,6,0,0,0,0.0,0.0,-150.0
1072,2,0,0,0,0.0,0.0,0.0
1073,2,0,0,1,0.0,0.0,25.0
1074,4,0,0,1,0.0,0.0,25.0
1075,5,1,0,0,0.0,0.0,-300.0
1076,7,0,0,0,0.0,0.0,0.0
1077,5,0,0,0,-25.0,-25.0,-25.0
1078,3,0,0,0,0.0,0.0,0.0
1079,4,0,0,0,0.0,0.0,0.0
1080,6,0,0,1,0.0,0.0,0.0
1081,4,0,0,0,0.0,0.0,0.0
1082,2,1,0,1,0.0,0.0,0.0
1083,6,0,0,0,0.0,0.0,0.0
1084,6,0,0,0,0.0,0.0,-25.0
1085,3,0,0,1,0.0,0.0,0.0
1086,4,0,0,1,0.0,0.0,0.0
1087,2,0,0,0,0.0,-50.0,75.0
1088,2,0,0,1,0.0,0.0,0.0
1089,8,0,0,1,0.0,0.0,0.0
1090,3,0,0,0,0.0,0.0,0.0
1091,2,0,0,0,0.0,0.0,-150.0
1092,5,0,0,1,0.0,0.0,25.0
1093,3,0,0,0,0.0,0.0,0.0
1094,4,0,0,0,0.0,0.0,0.0
1095,8,0,0,0,0.0,0.0,0.0
1096,6,0,0,1,0.0,0.0,0.0
1097,3,0,0,0,0.0,0.0,0.0
1098,4,0,0,0,0.0,0.0,0.0
1099,1,0,0,0,0.0,-25.0,0.0
1100,6,0,0,1,0.0,0.0,0.0
1101,7,0,0,1,0.0,0.0,0.0
1102,7,0,0,0,0.0,0.0,0.0
1103,7,0,0,0,0.0,0.0,25.0
1104,4,0,0,1,0.0,0.0,-50.0
1105,2,0,0,0,0.0,0.0,0.0
1106,6,0,0,0,0.0,0.0,25.0
1107,3,0,0,0,0.0,0.0,0.0
1108,3,0,0,1,0.0,0.0,0.0
1109,5,0,0,0,0.0,0.0,0.0
1110,6,0,0,0,0.0,0.0,0.0
1111,1,0,0,0,0.0,0.0,0.0
1112,4,0,0,0,0.0,-100.0,-175.0
1113,1,0,0,0,0.0,0.0,0.0
1114,1,0,0,0,0.0,0.0,0.0
1115,4,0,0,0,0.0,-50.0,-50.0
1116,8,0,0,1,0.0,-125.0,-125.0
1117,7,0,0,0,0.0,0.0,-25.0
1118,3,0,0,0,0.0,0.0,0.0
1119,2,0,0,0,0.0,0.0,-50.0
1120,3,0,0,0,0.0,0.0,0.0
1121,4,0,0,0,0.0,0.0,0.0
1122,8,0,0,0,0.0,0.0,-75.0
1123,1,0,0,0,0.0,0.0,0.0
1124,3,0,0,0,0.0,0.0,0.0
1125,4,0,0,0,0.0,0.0,0.0
1126,6,0,0,0,0.0,125.0,125.0
1127,8,0,0,0,0.0,-25.0,-25.0
1128,1,0,0,0,0.0,0.0,-25.0
1129,2,0,0,1,-100.0,-100.0,-100.0
1130,3,0,0,0,0.0,0.0,0.0
1131,4,0,0,0,0.0,0.0,0.0
1132,6,0,0,0,0.0,0.0,0.0
1133,2,0,0,1,0.0,0.0,0.0
1134,2,0,0,0,0.0,0.0,0.0
1135,4,0,0,1,0.0,0.0,0.0
1136,6,0,0,1,0.0,0.0,0.0
1137,2,0,0,0,0.0,0.0,0.0
1138,6,0,0,0,0.0,0.0,0.0
1139,7,0,0,0,0.0,0.0,0.0
1140,4,0,0,1,0.0,-75.0,-75.0
1141,5,0,0,0,0.0,0.0,0.0
1142,5,0,0,1,0.0,0.0,0.0
1143,5,0,0,0,0.0,0.0,0.0
1144,1,0,0,0,0.0,0.0,0.0
1145,5,0,0,0,0.0,0.0,-25.0
1146,4,0,0,0,0.0,0.0,150.0
1147,2,0,0,1,0.0,-25.0,-25.0
1148,6,0,0,0,0.0,-75.0,-25.0
1149,4,0,0,1,0.0,0.0,0.0
1150,8,0,0,0,0.0,0.0,0.0
1151,7,0,0,0,0.0,0.0,25.0
1152,4,0,0,0,0.0,0.0,0.0
1153,2,0,0,0,0.0,0.0,-75.0
1154,7,0,0,0,0.0,0.0,0.0
1155,1,0,0,0,0.0,0.0,0.0
1156,2,0,0,0,0.0,0.0,0.0
1157,5,0,0,1,0.0,0.0,25.0
1158,1,0,0,0,0.0,0.0,0.0
1159,6,0,0,0,0.0,-25.0,-25.0
1160,4,0,0,0,0.0,0.0,0.0
1161,2,0,0,0,0.0,0.0,0.0
1162,4,0,0,1,0.0,0.0,50.0
1163,2,0,0,0,0.0,0.0,-50.0
1164,1,0,0,0,0.0,0.0,0.0
1165,8,0,0,0,0.0,0.0,0.0
1166,3,0,0,0,0.0,-75.0,100.0
1167,8,0,0,1,0.0,0.0,0.0
1168,5,0,0,0,0.0,0.0,0.0
1169,5,0,0,0,0.0,0.0,0.0
1170,8,0,0,0,0.0,0.0,0.0
1171,4,0,0,0,0.0,0.0,0.0
1172,6,0,0,1,0.0,0.0,-25.0
1173,5,0,0,0,0.0,0.0,0.0
1174,7,0,0,0,0.0,0.0,25.0
1175,4,0,0,0,0.0,0.0,-25.0
1176,8,0,0,0,0.0,0.0,0.0
1177,5,0,0,0,0.0,0.0,-50.0
1178,7,0,0,0,0.0,0.0,0.0
1179,4,0,0,1,0.0,0.0,-50.0
1180,1,0,0,0,0.0,-25.0,25.0
1181,1,0,0,0,0.0,0.0,0.0
1182,5,0,0,0,0.0,50.0,50.0
1183,2,0,0,1,0.0,0.0,-25.0
1184,1,0,0,0,0.0,0.0,0.0
1185,5,0,0,0,0.0,0.0,0.0
1186,7,0,0,0,0.0,0.0,-75.0
1187,2,0,0,0,0.0,0.0,0.0
1188,7,0,0,0,0.0,0.0,0.0
1189,7,0,0,0,0.0,0.0,0.0
1190,8,0,0,0,0.0,0.0,0.0
1191,2,0,0,0,0.0,0.0,0.0
1192,8,0,0,0,0.0,0.0,0.0
1193,3,0,0,1,0.0,0.0,0.0
1194,2,0,0,0,0.0,-50.0,-50.0
1195,8,0,0,1,0.0,0.0,-25.0
1196,3,0,0,1,0.0,0.0,0.0
1197,5,0,0,0,0.0,0.0,50.0
1198,6,0,0,0,0.0,0.0,0.0
1199,6,0,0,0,0.0,0.0,25.0
1200,1,0,0,0,0.0,0.0,0.0
1201,3,0,0,0,0.0,0.0,0.0
1202,8,0,0,1,0.0,0.0,200.0
1203,6,0,0,0,0.0,0.0,0.0
1204,7,0,0,0,0.0,0.0,-25.0
1205,4,0,0,1,0.0,0.0,0.0
1206,2,0,0,0,0.0,0.0,50.0
1207,4,0,0,0,0.0,0.0,-25.0
1208,1,0,0,0,0.0,0.0,100.0
1209,2,0,0,1,0.0,0.0,0.0
1210,3,0,0,0,0.0,0.0,0.0
1211,1,0,0,0,0.0,0.0,0.0
1212,4,0,0,0,0.0,0.0,25.0
1213,5,0,0,0,0.0,0.0,25.0
1214,5,0,0,0,0.0,0.0,-50.0
1215,2,0,0,0,0.0,0.0,-25.0
1216,6,0,0,1,0.0,0.0,0.0
1217,4,0,0,0,0.0,0.0,-75.0
1218,5,0,0,0,0.0,0.0,0.0
1219,1,0,0,0,0.0,-25.0,-25.0
1220,7,0,0,0,0.0,0.0,0.0
1221,4,0,0,0,0.0,-150.0,-150.0
1222,1,0,0,0,0.0,0.0,25.0
1223,2,0,0,0,0.0,0.0,25.0
1224,8,0,0,1,0.0,0.0,0.0
1225,4,0,0,1,0.0,0.0,-50.0
1226,4,0,0,1,0.0,0.0,0.0
1227,1,0,0,0,0.0,-25.0,-25.0
1228,4,0,0,1,0.0,-25.0,0.0
1229,8,0,0,0,0.0,0.0,0.0
1230,2,0,0,1,0.0,0.0,25.0
1231,5,0,0,0,0.0,0.0,0.0
1232,1,0,0,0,0.0,0.0,0.0
